id_rna;nom_association;objet;code_objet_1;code_objet_2;date_creation;date_publication;code_postal;commune;statut
353P0353008789;ATELIER GREGORIEN D'ARTS PLASTIQUES;Creer et animer un atelier en vue de developper la pratique et la connaissance du dessin et de la peinture;006020;000000;;1984-11-29;35760;SAINT-GREGOIRE;R
353P0353008794;ASSOCIATION DEPARTEMENTALE POUR L'ENSEIGNEMENT DU  SECOURISME ET POUR LA PROTECTION INDIVIDUELLE  (ADESPI);Cessaires au developpement de l'association. couristes brevetes, s. p. et civils. organiser toutes activites neprises. assurer l'instruction d'entretien et de recyclages des se-promouvoir l'enseignement du secourisme. developper l'esprit de;017065;015000;;1984-12-05;35000;RENNES;A
353P0353008796;JEUNESSE;Cherches a caractere socio-culturel perpetuer et promouvoir la tradition congolaise et faire des re-;003045;000000;;1984-12-05;35000;RENNES;A
353P0353008798;CENTRE D'ETUDES TECHNIQUES AGRICOLES 'PORCS' DE COMBOURG;PERMETTRE 1 EMULATION DES IDEES AU SEIN DU GROUPE;023040;000000;;;35520;MEZIERE;A
353P0353008831;COMITE UNIVERSITAIRE DE BRETAGNE;Favoriser les echanges entre le monde universitaire et le monde professionnel. encourager les contacts entre les anciens etudiants de l'universi-te. promouvoir l'image de marque de l'universite.;005000;015040;;1984-12-18;35000;RENNES;A
353P0353008836;ASSOCIATION DANSE EXPRESSION RYTHME (A.D.E.R.);Danse et expression corporelle;011105;000000;;1984-12-27;35830;BETTON;A
353P0353008838;EXPRESSION 35;Promouvoir les poetes et autres artistes s'y associant;023000;006010;;1984-12-27;35590;HERMITAGE;A
353P0353008850;ASSOCIATION POUR LE DEVELOPPEMENT DE L'ENSEIGNEMENT DE  LA TELEMATIQUE (ADETEL);Tes d'information sur ces memes domaines. communications et des activites connexes ou qui aurait des activi-organisme qui dispenserait des formations dans le domaine des telesigle c.n.f.t. ce soutien peut egalement etre apporte a tout autre;015000;005025;;1985-01-09;35510;CESSON-SEVIGNE;A
353P0353008858;ASSOCIATION DES ELUS MUNICIPAUX BRETONS;Promouvoir la formation civique et morale de ses membres de ma niere a leur permettre de mieux assurer les t~ID~ches de gestion de leur ville qui leur ont ete confiees par leurs concitoyens;001015;000000;;1985-01-09;35000;RENNES;A
353P0353008888;CAMINHOS DO MAR;O;006000;000000;;1985-02-06;35000;RENNES;A
353P0353008895;FEDERATION DU NORD OUEST DES SECTIONS DES DECORES DU  TRAVAIL;L'amitie et la somidarite regroupement des sections de decores du travail pour susciter;021020;000000;;1985-02-06;35000;RENNES;A
353P0353008922;LE COCHONNET BETTONAIS;Pratique et developpement de la petanque et du sport provencal;011035;000000;;1985-02-20;35830;BETTON;A
353P0353008937;ASSOCIATION  TOURING CAMPING CARISTE CARAVANING FRANCE GROUPE BRETAGNE  (TCCF);Reunir les campeurs et les caravaniers dans une ambiance d'amitie;034230;000000;;1985-03-06;35000;RENNES;A
353P0353008941;FEDERATION REGIONALE DE BRETAGNE DU MOUVEMENT FRANCAIS POUR LE PLANNING FAMILIAL;O;020000;000000;;1985-03-20;35000;RENNES;R
353P0353008943;ASSOCIATION RUE DES SCRIBES;Mise en valeur des micropatrimoines culturels par tous moyens appropries;010015;006000;;1991-11-27;35000;RENNES;R
353P0353008953;ASSOCIATION DE DEFANSE DU CADRE DE VIE DES HAMEAUX SUD DE CESSON SEVIGNE;LA DEFENSE DES INTERETS DES HABITANTS DES HAMEAUX SUD DE CESSON SEVIGNE ET PLUS PARTICULIEREMENT DE S'OPPOSER AUX 2 TRACES TGV;032520;000000;;;35510;CESSON-SEVIGNE;A
353P0353008972;ASSOCIATION DE RECHERCHE EN PSYCHIATRIE INFANTILE;O;017000;000000;;1985-03-20;35000;RENNES;A
353P0353008978;JARDIN ORNITHOLOGIQUE DE BRETAGNE;PROMOUVOIR ET FAVORISER LA CONNAISSANCE ET L'EXPANSION DE L'OISEAU, DE CREER DES ACTIVITES A CARACTERE SOCIAL, EDUCATIF, OU CULTUREL, GERER LE JARDIN ORINITHOLOGIQUE DE M. ET MME OURY;024000;024025;;;35170;BRUZ;A
353P0353008981;AMICALE DU PERSONNEL DE LA MAISON D'ARRET DE RENNES;Developper l'esprit de solidarite et d'amitie entre les membre s du personnel;023000;000000;;1985-04-03;35000;RENNES;A
353P0353009007;LE PALET MONTGERMONTAIS;Creer une animation dans la commune et repondre aux desirs de nombreux montgermontais;011035;000000;;1985-04-24;35760;MONTGERMONT;A
353P0353009010;COMITE DES FETES;Organisation de fetes sur la commune de thorigne-fouillard;009030;000000;;1985-05-02;35510;THORIGNE-FOUILLARD;A
353P0353009020;O.G.E.C. SAINT JOSEPH;O;015000;000000;;1985-05-02;35000;RENNES;A
353P0353009023;ASSOCIATION SPORTIVE COURIR A RENNES;Organisation d'une course pedestre;011020;011000;;1985-05-02;35000;RENNES;A
353P0353009044;SECOURS ADVENTISTE;O;040000;000000;;1985-05-15;35000;RENNES;R
353P0353009048;CELTIC BROTHERS MOTO-CLUB;Promouvoir la pratique de la moto harlay davidson;011160;000000;;1985-05-29;35000;RENNES;A
353P0353009064;BUDO CLUB 35;O;011145;000000;;1985-06-12;35000;RENNES;A
353P0353009072;COMITE DES PERSONNELS DU C.C.E.T.T.;Gerer et developper les oeuvres sociales au benefice des personnesdu c.c.e.t.t. et permettre la concertation au sein de l'entreprise;023000;000000;;1985-06-19;35510;CESSON-SEVIGNE;A
353P0353009074;ASSOCIATION LE SOUFFLE ET LE GESTE;O;006000;000000;;1985-06-19;35000;RENNES;R
353P0353009142;COMITE DE BRETAGNE DE TRAMPOLINE ET DE SPORTS ACROBATIQ;Promouvoir et regir, en bretagne, les sports au trampoline, doule mini-trampoline, tumbling, sports acrobatiques et de les representer aupres des pouvoirs publics et des autorites spor tives regionales;011000;000000;;1985-07-24;35000;RENNES;A
353P0353009170;FEDERATION CELTIQUE DE LA DANSE;- le developpement de la danse sous toutes ses formes ( jazz, classique, traditionnelle, moderne, irlandaise, etc...) dans un contexte d'action socio-culturelle. - se reclamant d'un caractere celtique, soit par le choix des;006000;006040;;1985-08-21;35000;RENNES;A
353P0353009181;ASSOCIATION;Stages, la publication de revues, l'organisation de rencontres lo-les moyens de l'association sont la programmation de tournees, de de la petite enfance. cernees, qu'elles soient artistes, organisateurs ou professionnels;009050;006070;;1985-10-09;35000;RENNES;A
353P0353009185;LES AMATEURS DE BONNE CUISINE (A.B.C.);Plaisirs de la table et du tourisme en france et a l'etranger favoriser le developpement et la promotion de la bonne cuisine,des;007060;000000;;1985-10-02;35000;RENNES;A
353P0353009187;ASSOCIATION AGENCE DE COMMUNICATION INTERNATIONALE DECE;Informer et sensibiliser l'opinion publique et les medias aux initiatives de cooperation decentralisee et a tout evenement qui favorise le dialogue nord-sud et la paix dans le monde;005015;003060;;1985-10-09;35000;RENNES;A
353P0353009197;LES GAIS BALADINS;Organiser des actions culturelles,des varietes;006000;006070;;1985-10-09;35510;THORIGNE-FOUILLARD;A
353P0353009218;GROUPEMENT D'ACHAT DES COOPERATIVES, COMITES D'ENTREPRI  ASSOCIATIONS (G.A.C.E.M.A.);Regrouper les cooperatives, comites d'entreprise, mutuelles et associations et toutes les personnes afin de leur permettre d'effectuer leurs achats avec la meilleure information et aux meilleurs prix possibles;022530;000000;;1985-10-23;35000;RENNES;A
353P0353009219;RESTAURANT ADMINISTRATIF DE CESSON-SEVIGNE CCETT;O;022510;000000;;1985-10-23;35510;CESSON-SEVIGNE;A
353P0353009248;ASSOCIATION CHOEURS DE L'ASSOMPTION;Favoriser la pratique du chant choral en milieu scolaire et pe riscolaire et permettre aux membres du choeur de se produire en concert;006030;000000;;1985-11-06;35000;RENNES;A
353P0353009255;ASSOCIATION DES CENTRAFRICAINS DE BRETAGNE;Faire connaitre le centrafrique;016000;000000;;1985-11-13;35000;RENNES;A
353P0353009285;ASSOCIATION DES PARENTS PEEP D'ETUDIANTS DE L'ACADEMIE  DE RENNES;Contribuer au maintien des principes laiques de neutralite scolai-re, ameliorer la vie scolaire des eleves et assurer la representa-tion des familles dans toutes les instances academiques;015005;000000;;1985-12-11;35000;RENNES;A
353P0353009287;ASSOCIATION D'EDUCATION CULTURELLE ET POLITIQUE;O;006000;001000;;1985-12-11;35000;RENNES;A
353P0353009290;ASSOCIATION LAZARE;Apporter un soutien spirituel, moral et financier a l'implanta tion d'une communaute de l'arche a bethanie (israel);040000;000000;;1985-12-11;35170;BRUZ;A
353P0353009292;FEDERATION;"Assurer par ses actions un developpement harmonieux du commerce etde l'artisanat a l'echelon du departement ;representer les inte- rets de ses membres dans tous les organismes prives ou publics crees et fonctionnant dans le cadre departemental";023005;022542;;1985-12-18;35000;RENNES;A
353P0353009293;ASSOCIATION DES AMIS DE L'ORGUE D'ORGERES;CREER ANIMER COORDONNER TOUTES LES ACTIVITES CULTURELLES ET RELIGIEUSES DE L'ORGUE DE L'EGLISE D'ORGERES.;006030;000000;;;35230;ORGERES;R
353P0353009296;C.R.I.T.T. BIOTECHNOLOGIES CHIMIE FINE ET ENVIRONNEMENT  CENTRE REGIONAL D'INNOVATION ET DE TRANSFERT DE TECHNOLOGIES EN  BIOTECHNOLOGIES CHIMIE FINE ET ENVIRONNEMENT;Favoriser promouvoir et developper la diffusion des biotechnolo- gies et de la chimie fine en bretagne;016000;000000;;1985-12-11;35000;RENNES;R
353P0353009298;ASSOCIATION AMICALE DES CHEFS DE SERVICE DE COMPTABILIT   FRANCE-TELECOM;Entretenir et developper les relations de bonne camaraderie et de solidarite entre ses membres etc....;023000;014030;;1985-12-11;35000;RENNES;A
353P0353009310;CRABOTOUEST;Pratique du sport automobile;011160;000000;;1985-12-26;35132;VEZIN-LE-COQUET;A
353P0353009314;LES PASSAGERS DU VENT;Promouvoir les sports de glisse et en particulier l'aile volante;011135;000000;;1985-11-28;35000;RENNES;A
353P0353009341;ASSOCIATION PROTECO;O;015000;000000;;1986-01-08;35850;ROMILLE;A
353P0353009346;ASSOCIATION DEPARTEMENTALE DES ORGANISMES D'H.L.M. D'I  VILAINE;Mettre en oeuvre dans le departement d'ille-et-vilaine les moyens du developpement de l'action en faveur du logement social et assurer la concertation entre les organismes et re- presenter l'institution h.l.m.;022520;000000;;1986-01-15;35000;RENNES;R
353P0353009364;ASSOCIATION;"Sionnels et etudiants naitre cet enseignement,developper la collaboration entre profes- tion des systemes d'information et controle de gestion;faire con- proposer des activites socio-culturelles aux etudiants de la forma";005000;000000;;1986-01-22;35000;RENNES;A
353P0353009366;SOLIDARITE D'ANIMATION ET LOISIR DES HMONGS EN BRETAGNE;O;007000;000000;;1986-01-29;35690;ACIGNE;R
353P0353009394;TENNIS CLUB - PONT-PEAN;PROMOUVOIR LE TENNI DE LA COMMUNE ET DE CONTRIBUER AUX RELATIONS AMICALES DE DE SES HABITANTS.;011165;000000;;;;PONT-PEAN;A
353P0353009411;RENNES TELETEL (R.TEL.);O;005000;000000;;1986-03-05;35000;RENNES;A
353P0353009419;TENNIS CLUB DE SAINT ERBLON;Promouvoi le tennis de la commune et contribuer aux relations ami-cales de ses habitants.;011165;000000;;1986-03-12;35230;SAINT-ERBLON;A
353P0353009421;COMITE D'ILLE-ET-VILAINE D'HALTEROPHILIE;Pratique de l'halterophilie;011120;000000;;1986-03-12;35760;MONTGERMONT;A
353P0353009425;CLUB AFRICAIN ANTILLAIS DE VILLEJEAN (C.A.V.);Lucratif d'amitie par le biais de recherches a caractere socioculturel non permettre de developper la pratique du sport et susciter des liens;011000;000000;;1986-03-12;35000;RENNES;A
353P0353009437;BICROSS-CLUB DE CESSON-SEVIGNE;Pratique de l'education physique et des sports;011180;000000;;1986-03-19;35510;CESSON-SEVIGNE;A
353P0353009440;ASSOCIATION SPORTIVE DE SWIN DE RENNES;O;011165;000000;;1986-03-19;35000;RENNES;A
353P0353009458;ASSOCIATION REGIONALE PETITE ENFANCE BRETAGNE  (A.R.P.E. BRETAGNE);Enfance a responsabilite et participation parentales promotion et soutien de toutes stuctures d'accueil de la petite;019000;019010;;1986-04-16;35000;RENNES;A
353P0353009492;ASSOCIATION SPORTIVE DES CAVALIERS DU PONEY-CLUB  SHAMROCK;Entretenir parmi ses membres un esprit sportif et cavalier, organiser des competitions et manifestations equestres;011050;000000;;1986-04-23;35740;PACE;A
353P0353009496;CISTEM;Favoriser aupres des jeunes l'interet, la pratique et la connais- sance des sciences et techniques. elle propose dans les regions debretagne et pays de loire : . de promouvoir et d'organiser dans le domaine extra-scolaire, des;015000;006000;;1987-11-11;35000;RENNES;A
353P0353009507;CLUB ORDI-CHARTRES 35;O;005000;000000;;1986-04-30;35131;CHARTRES-DE-BRETAGNE;A
353P0353009511;JEUNES DEMOCRATES SOCIAUX D'ILLE ET VILAINE;O;001005;000000;;1986-04-30;35000;RENNES;A
353P0353009553;ASSOCIATION;Et de promouvoir les liens sociaux entre ses membres. d'houlbert, de la rue de cornouailles, de l'allee de pont-croix, defense des droits et interets des habitants : de la rue;030005;000000;;1986-05-28;35760;SAINT-GREGOIRE;A
353P0353009558;ASSOCIATION DES COMMERCANTS, ARTISANS ET PRESTATAIRES  DE SERVICES DE LA CHAPELLE THOUARAULT;Representer les interets du commerce local, promouvoir et animer les activites commerciales et artisanales de la chapelle thouarault.;022535;023040;;1986-06-04;35590;CHAPELLE-THOUARAULT;A
353P0353009564;TENNIS CLUB DU S.T.A.R.;O;011165;000000;;1986-06-11;35000;RENNES;A
353P0353009565;ASSOCIATION SPORTIVE DU RALLYCROSS DE LOHEAC;O;011160;000000;;1986-06-11;35000;RENNES;R
353P0353009579;INSTITUT SUPERIEUR DE FORMATION AUX ETUDES COMPTABLES  (I.S.F.E.C.);O;015040;000000;;1986-06-26;35510;CESSON-SEVIGNE;A
353P0353009627;LES RANDONNES DE L'OUEST;ActivitEs de plein air, de pleine nature, sportives, Equestres, d'animation et socio-Educatives favorisant l'Epanouissement des personnes;011050;007000;;;35136;SAINT-JACQUES-DE-LA-LANDE;A
353P0353009645;ASSOCIATION MARTENOT - CENTRE D'EDUCATION PEDAGOGIQUE ET MUSICALE - INSTITUT MARTENOT;Developpement de la pratique musicale selon la pedagogie martenot telle que definie par l'institut pedagogique martenot;006000;000000;;1986-07-30;35000;RENNES;A
353P0353009648;S.I.M.P.A.T.HY.S.ER.;O;006000;000000;;1986-07-30;35000;RENNES;A
353P0353009671;BDB;O;006000;000000;;1986-07-30;35410;NOUVOITOU;A
353P0353009675;CENTRE REGIONAL DES TECHNOLOGIES DE L'AUDIOVISUEL ET DE  (CERTAC);Toute action de nature a creer, favoriser, aider, promouvoir et developper la diffusion des nouvelles technologies de la communi- cation audiovisuelle, notamment l'audiovideographie et la synthesed'images tridimensionnelles.;005010;005015;;1986-08-06;35000;RENNES;A
353P0353009697;ASSOCIATION;De la commune lite,la salubrite et une certaine qualite de la vie des habitants tion qui troublerait le voisinage,defendre la securite,la tranqui-d'entreprises,construction de routes etc,pres des zones d'habita-;024000;024035;;1986-09-17;35850;ROMILLE;A
353P0353009735;FEDERATION MUSICALE DEPARTEMENTALE D'ILLE-ET-VILAINE;De repandre et favoriser l'enseignement et la pratique de l'art musical, notamment par l'organisation de stages de for- mation et de perfectionnement;006030;000000;;1986-10-15;35131;CHARTRES-DE-BRETAGNE;A
353P0353009739;ASSOCIATION DES ANCIENS ELEVES DE L'ESCIR;O;015075;000000;;1986-10-22;35000;RENNES;A
353P0353009744;MOUVEMENT RAELIEN ARMORICAIN;Soutenir l'action du mouvement raelien international dans la realisation des objectifs que contiennent les messages remis par les elohim au prophete rael et qui constituent le fonde- ment d'une nouvelle grande religion revelee;040000;000000;;1986-10-22;35000;RENNES;A
353P0353009747;ASSOCIATION;Promouvoir et faire connaitre la culture africaine, et ceci afin de contribuer a une meilleure comprehension et au renforcement desliens de fraternite et de solidarite entre les peuples.;009050;006045;;1989-04-12;35000;RENNES;A
353P0353009784;CLUB DES DECOUVERTES;Favoriser des voyages pour jeunes et moins jeunes afin de de- couvrir sites, villes et tous paysages sur le sol de france;007000;000000;;1986-12-03;;PONT-PEAN;D
353P0353009802;DIFFUSION DES CONNAISSANCES (A.D.C);O;005015;000000;;1986-12-10;35000;RENNES;A
353P0353009807;MOTO-CLUB MACADAM 50 CC;Developper la pratique des sports mecaniques;011160;000000;;1986-12-10;35000;RENNES;A
353P0353009809;CLUB INFORMATIQUE BETTONNAIS;Initiation et pratique de la micro-informatique;005000;000000;;1986-12-17;35830;BETTON;R
353P0353009854;CCENTRE D'ETUDES TECHNIQUES AGRICOLES - CETA LAIT TINTENIAC;AIDER LES AGRICULTEURS ADHERENTS DANS LA MAITRISE DE LEUR EXPLOITATION LAITIERE;023040;000000;;;35520;MEZIERE;A
353P0353009859;ASPECT  ASSOCIATION POUR LE SOUTIEN ET LA PROMOTION DES ECHANGES  COMMERCIAUX ET DES TRANSACTIONS;Promouvoir et organiser des echanges et des rencontres au ni- veau mondial entre entreprises interessees par une activite ex port;015075;000000;;1987-01-14;35760;SAINT-GREGOIRE;A
353P0353009865;ASSOCIATION SPORTIVE EQUESTRE DE FENICAT (ASEF - BRUZ);O;011050;000000;;1987-01-21;35170;BRUZ;A
353P0353009872;STUDIA;Enseignement oral individuel gratuit aux handicapes;018015;018050;;1987-02-11;35000;RENNES;A
353P0353009874;AIDES BRETAGNE;"Des de financement et de defense de l'image et de la dignite des mala-pres du public;organiser des campagnes d'information,de preventionune information scientifique dans les milieux a haut risque et au-";017075;017125;;1987-01-28;35000;RENNES;A
353P0353009887;ASSOCIATION  RENNAISE POUR LE ROCK A L'UNIVERSITE;Promotion des pratiques rock en milieu universitaire;015075;006030;;1987-02-04;35000;RENNES;A
353P0353009895;L'ARBRE AU SOLEIL;Mettre a la disposition des adherents en difficulte passagere ou chronique du personnel qualifie pour les aider dans une optique demaintien ou de retour a domicile, a recouvrer un maximum d'autono-mie.;017020;018050;;1987-02-11;35000;RENNES;A
353P0353009933;BDE DE L'ESIG;Perieure d'informatique et de gestion de rennes animer l'essence culturelle,sportive,divertissante de l'ecole su-;015075;000000;;1987-03-04;35000;RENNES;A
353P0353009934;ECCOM;Promotion de l'ecole du commercant;015075;015035;;1987-03-04;35760;SAINT-GREGOIRE;A
353P0353009948;ASSOCIATION DE DEFENSE DES DROITS DU PIETON;O;024035;000000;;1987-03-11;35000;RENNES;A
353P0353009954;CLUB DES SUPPORTERS DE LA SECTION FOOTBALL DE  L'HERMITAGE ATHLETIC CLUB;Encourager les joueurs, soutenir les dirigeants, regrouper les spectateurs, favoriser une ambiance agreable dans la section;011190;000000;;1987-03-11;35590;HERMITAGE;A
353P0353009957;ASSOCIATION VENT D'ESPOIR;Regrouper tous ceux qui portent interet a la guerison de gilda s perruche, soutenir et promouvoir toutes actions en ce sens;020000;000000;;1987-03-11;35510;THORIGNE-FOUILLARD;A
353P0353009958;TRAVAIL ET PRIERE;Aide materielle et morale au monastere du carmel de montigne, par la mise a disposition de tous moyens lui permettant d'exercer toutes activites compatibles avec sa mission;040510;000000;;1987-03-11;35132;VEZIN-LE-COQUET;A
353P0353009972;ACTES AGENCE DE DEVELOPPEMENT CULTUREL;O;006000;000000;;1987-03-18;35000;RENNES;A
353P0353009973;CLUB CANIN DE SAINT-GILLES;Preparation aux concours et aux expositions;007045;000000;;1987-03-18;35590;SAINT-GILLES;R
